Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI
38,Male,81.9,1.84,160,141,61,0.98,623.0,Strength,27.8,3.7,3,1,24.19
50,Male,116.9,1.55,177,142,53,1.18,757.0,HIIT,20.3,2.5,4,2,48.66
37,Male,68.0,1.97,166,149,74,1.25,1118.0,Cardio,28.1,2.8,3,1,17.52
25,Female,74.1,1.71,191,146,67,1.41,1101.0,Strength,27.3,1.5,5,3,25.34
51,Female,41.5,1.52,166,157,66,1.26,975.0,Strength,29.2,2.4,4,3,17.96
45,Female,45.0,1.84,169,163,63,1.27,1116.0,Strength,24.7,3.4,4,1,13.29
41,Female,54.4,1.63,191,141,70,0.63,556.0,Strength,31.0,3.1,2,2,20.47
42,Female,58.1,1.72,196,137,50,1.83,1155.0,Yoga,16.6,2.8,5,3,19.64
59,Male,105.0,1.76,175,169,54,1.14,818.0,HIIT,23.4,1.9,2,1,33.9
31,Male,86.4,1.99,160,159,53,1.88,1544.0,Cardio,12.1,3.7,4,3,21.82
51,Male,106.6,1.69,199,158,60,1.02,991.0,Cardio,30.6,3.4,4,1,37.32
33,Male,87.7,1.65,182,123,66,1.84,1290.0,Cardio,13.3,2.9,4,3,32.21
26,Male,86.3,1.65,193,164,70,1.39,1352.0,Strength,10.0,3.3,3,3,31.7
23,Female,71.7,1.65,192,159,67,1.4,1070.0,HIIT,34.9,2.0,3,1,26.34
25,Female,48.5,1.59,198,154,50,0.87,571.0,Strength,31.2,1.5,4,2,19.18
53,Female,64.9,1.5,198,163,67,1.33,978.0,Strength,31.5,1.9,4,3,28.84
52,Female,71.8,1.76,188,142,65,2.0,1230.0,Cardio,19.3,2.6,5,3,23.18
40,Male,56.2,1.96,199,141,74,1.48,1002.0,Cardio,24.6,2.1,4,3,14.63
49,Female,67.1,1.76,168,165,73,0.57,597.0,HIIT,29.5,1.8,2,2,21.66
22,Female,53.9,1.56,183,150,50,1.45,966.0,Yoga,27.5,1.8,3,1,22.15
48,Female,64.4,1.58,191,124,68,1.53,808.0,Strength,32.3,2.7,4,3,25.8
55,Female,61.1,1.71,182,121,67,1.19,696.0,Strength,33.9,2.1,2,1,20.9
38,Male,102.9,1.69,163,165,72,1.24,1228.0,HIIT,19.2,3.7,3,1,36.03
33,Male,116.6,1.87,160,134,70,1.04,891.0,HIIT,24.5,3.4,5,3,33.34
38,Male,47.7,1.87,166,146,67,1.28,882.0,Yoga,25.8,2.6,3,2,13.64
33,Male,87.6,1.69,189,124,65,1.79,1205.0,Yoga,15.1,3.7,5,2,30.67
54,Male,53.2,1.76,165,151,67,0.73,555.0,Cardio,25.3,2.3,3,2,17.17
31,Male,101.2,1.75,197,120,65,0.99,504.0,HIIT,22.7,2.5,3,1,33.04
25,Female,59.7,1.77,175,130,65,1.02,567.0,Yoga,35.0,1.6,2,1,19.06
53,Female,70.8,1.58,160,130,68,1.22,769.0,HIIT,26.6,2.3,3,1,28.36
21,Female,57.8,1.72,195,126,74,0.68,422.0,HIIT,27.2,1.8,2,1,19.54
52,Male,92.4,1.71,167,151,69,1.65,1146.0,Cardio,24.5,3.5,3,1,31.6
32,Male,87.4,1.78,195,126,56,1.27,798.0,Yoga,30.3,2.7,3,2,27.58
26,Female,53.2,1.64,168,139,64,1.07,929.0,Cardio,35.0,2.1,4,2,19.78
57,Male,76.7,1.7,165,153,71,1.14,868.0,Yoga,32.0,3.0,4,2,26.54
59,Female,44.0,1.79,177,161,71,1.43,1004.0,Cardio,24.1,1.5,2,1,13.73
49,Female,70.7,1.57,183,151,62,1.51,945.0,Strength,29.4,1.5,4,3,28.68
44,Female,60.4,1.59,163,136,67,1.56,989.0,Cardio,14.4,2.8,4,3,23.89
21,Female,58.2,1.52,173,162,67,1.23,1060.0,Yoga,33.9,1.5,3,2,25.19
51,Female,71.2,1.57,195,149,62,1.18,821.0,Strength,32.3,2.5,2,1,28.89
28,Female,40.0,1.68,199,158,67,1.02,773.0,HIIT,32.5,1.9,4,1,14.17
54,Female,60.4,1.85,191,125,74,1.09,616.0,HIIT,35.0,3.1,5,3,17.65
56,Male,69.1,1.71,199,147,67,1.35,991.0,Strength,20.2,2.7,3,3,23.63
36,Female,72.0,1.53,169,163,70,0.89,799.0,Yoga,32.2,1.5,4,1,30.76
33,Male,47.0,1.83,169,125,57,1.54,1120.0,Strength,21.2,3.1,3,3,14.03
49,Female,68.9,1.75,188,163,50,1.13,715.0,Strength,30.0,1.6,2,1,22.5
22,Male,84.8,1.75,186,164,68,1.6,1400.0,Strength,10.0,3.3,3,3,27.69
35,Male,84.1,1.75,168,156,66,1.18,1064.0,Strength,30.3,3.0,3,1,27.46
49,Male,82.4,1.86,188,140,69,1.32,946.0,Strength,21.6,3.7,4,3,23.82
52,Male,116.6,2.0,184,126,67,1.08,712.0,Yoga,25.0,3.0,2,1,29.15
51,Female,59.7,1.83,164,126,58,1.67,868.0,HIIT,17.7,2.6,5,3,17.83
37,Female,71.0,1.68,192,150,60,1.16,915.0,HIIT,25.3,2.1,4,3,25.16
53,Male,44.7,1.96,162,151,55,0.61,555.0,HIIT,28.7,3.7,4,1,11.64
49,Male,84.0,1.64,190,129,64,2.0,1115.0,Strength,10.0,3.7,5,2,31.23
53,Female,45.6,1.81,160,156,74,1.48,1002.0,Yoga,32.2,2.5,4,1,13.92
37,Male,50.5,1.75,197,136,53,1.24,763.0,Yoga,21.4,2.2,4,2,16.49
22,Male,79.0,1.84,193,136,59,1.97,1368.0,Yoga,11.3,3.7,4,3,23.33
29,Female,70.1,1.71,172,158,73,0.74,543.0,Strength,27.2,2.5,3,1,23.97
20,Male,79.5,1.81,189,142,65,1.66,1427.0,HIIT,13.5,3.6,5,3,24.27
44,Male,88.4,1.83,188,153,65,1.86,1393.0,Strength,13.9,3.1,5,2,26.4
29,Female,74.0,1.7,178,137,56,1.24,834.0,HIIT,32.8,1.8,4,2,25.61
59,Male,82.9,1.9,160,139,60,1.49,1038.0,Cardio,12.8,3.7,5,3,22.96
40,Female,40.0,1.75,192,138,50,1.39,882.0,HIIT,32.3,2.5,4,1,13.06
18,Male,86.3,1.8,193,150,61,1.57,1386.0,Strength,13.2,3.4,5,3,26.64
18,Male,124.1,1.65,169,158,57,1.39,1152.0,Yoga,21.3,1.6,2,3,45.58
47,Male,91.4,1.57,184,129,60,1.9,1143.0,HIIT,10.0,3.2,5,2,37.08
33,Male,76.7,1.99,168,125,57,1.24,1042.0,Strength,28.5,2.9,3,1,19.37
51,Female,66.7,1.74,174,169,74,1.07,816.0,Yoga,32.4,1.7,3,3,22.03
35,Male,100.4,1.64,163,168,62,1.17,869.0,Cardio,28.2,3.2,2,1,37.33
58,Male,93.6,1.67,175,153,50,1.48,1039.0,Strength,29.4,2.6,3,2,33.56
49,Female,48.0,1.51,182,151,65,1.51,879.0,HIIT,32.7,1.5,2,3,21.05
59,Female,78.4,1.63,180,146,51,1.07,781.0,Strength,35.0,2.6,3,3,29.51
29,Male,78.1,1.63,197,129,72,1.18,936.0,Yoga,30.1,3.1,4,1,29.4
33,Male,80.1,1.91,165,129,57,1.31,1086.0,Strength,27.7,3.2,2,1,21.96
40,Female,78.3,1.84,195,167,50,1.38,1031.0,HIIT,27.6,2.4,4,1,23.13
35,Female,58.7,1.7,191,134,72,1.18,757.0,Yoga,26.8,2.0,4,2,20.31
50,Female,69.6,1.63,175,148,68,1.32,763.0,Strength,27.8,2.2,3,1,26.2
35,Female,68.8,1.78,176,144,69,0.71,672.0,Strength,30.7,2.1,2,2,21.71
25,Female,59.2,1.68,185,120,51,1.99,1094.0,Strength,15.4,3.1,5,3,20.98
46,Male,90.5,1.67,178,147,61,1.13,718.0,Yoga,24.7,3.6,5,1,32.45
41,Female,59.8,1.65,185,145,55,1.26,779.0,Yoga,29.0,1.5,5,1,21.97
54,Female,51.5,1.54,169,145,70,0.93,783.0,HIIT,28.6,2.9,3,3,21.72
36,Male,74.7,1.93,181,138,67,1.11,892.0,Yoga,27.2,3.5,4,1,20.05
50,Female,69.3,1.78,162,122,62,0.57,371.0,Cardio,33.2,2.6,4,1,21.87
51,Female,79.4,1.62,168,160,58,1.25,950.0,Strength,25.8,1.6,2,2,30.25
18,Male,66.7,1.63,162,120,73,0.51,376.0,Cardio,25.3,1.9,2,1,25.1
51,Male,85.7,1.77,180,154,69,1.86,1357.0,Strength,11.9,3.5,4,2,27.35
55,Female,56.6,1.73,173,153,51,1.41,914.0,Strength,30.6,1.5,3,2,18.91
43,Female,67.0,1.65,160,160,57,1.42,1038.0,Cardio,35.0,1.8,2,2,24.61
47,Female,44.9,1.58,183,138,74,1.12,632.0,HIIT,29.1,2.0,3,3,17.99
55,Female,72.0,1.54,163,167,72,0.68,401.0,Strength,28.0,1.5,2,1,30.36
59,Male,76.5,1.77,187,134,61,0.89,724.0,HIIT,25.3,3.3,2,1,24.42
41,Female,59.3,1.5,192,145,74,1.78,1360.0,Cardio,18.9,3.0,5,2,26.36
45,Female,64.1,1.54,197,134,56,0.66,440.0,Cardio,32.5,2.3,2,2,27.03
44,Female,72.2,1.58,180,152,63,1.53,991.0,Yoga,32.4,1.9,5,1,28.92
50,Male,87.1,1.85,193,128,60,1.82,1222.0,HIIT,17.6,3.7,5,2,25.45
31,Male,102.3,1.77,199,124,61,1.43,1008.0,HIIT,25.2,3.4,4,2,32.65
21,Female,62.3,1.69,162,137,55,0.89,677.0,Cardio,27.4,2.8,3,2,21.81
41,Male,82.9,1.95,179,157,68,1.9,1614.0,Cardio,13.1,3.7,5,3,21.8
55,Female,81.3,1.65,167,126,51,1.28,677.0,HIIT,30.1,1.9,3,2,29.86
44,Female,52.9,1.58,184,140,70,0.84,435.0,Strength,29.5,2.9,2,1,21.19
38,Female,57.1,1.73,185,150,63,1.96,1405.0,Yoga,17.4,2.7,5,2,19.08
26,Female,69.5,1.74,193,155,57,1.42,1133.0,Yoga,30.9,2.1,4,1,22.96
42,Female,54.1,1.58,190,120,61,1.61,847.0,Cardio,17.4,2.6,4,3,21.67
34,Female,67.9,1.61,174,126,57,1.22,788.0,Strength,29.6,2.1,2,2,26.19
19,Female,56.5,1.73,174,127,66,0.9,627.0,Yoga,33.9,1.5,4,1,18.88
35,Male,88.9,1.88,187,134,53,1.57,1255.0,Strength,14.8,3.7,4,3,25.15
21,Male,86.0,1.83,175,157,61,1.8,1443.0,HIIT,10.9,3.1,3,2,25.68
56,Female,47.5,1.76,173,146,55,1.11,769.0,Strength,33.2,2.3,3,2,15.33
43,Male,78.0,1.85,192,133,70,1.76,1185.0,HIIT,13.5,3.6,5,2,22.79
18,Female,76.2,1.56,174,169,64,0.93,842.0,Strength,33.8,1.6,2,1,31.31
29,Male,109.0,1.74,186,121,68,1.22,889.0,HIIT,26.5,1.5,5,3,36.0
53,Female,63.6,1.71,193,137,61,1.88,1239.0,Cardio,21.4,2.1,4,2,21.75
30,Female,46.6,1.5,184,148,65,0.9,797.0,Yoga,31.2,1.8,4,2,20.71
57,Male,88.8,1.83,174,120,51,1.17,648.0,Cardio,24.0,2.3,4,3,26.52
54,Male,126.1,1.68,160,137,74,0.99,623.0,Yoga,21.7,2.2,3,2,44.68
33,Female,52.1,1.73,190,165,50,1.42,1213.0,Cardio,31.2,1.5,5,1,17.41
26,Male,90.3,1.96,166,132,57,1.86,1319.0,HIIT,16.0,3.3,5,3,23.51
37,Female,58.7,1.59,186,145,67,1.19,936.0,Strength,35.0,2.5,3,2,23.22
52,Female,40.3,1.51,169,126,70,1.21,722.0,HIIT,27.9,2.0,3,1,17.67
49,Female,73.0,1.5,184,151,74,0.77,474.0,HIIT,32.2,2.6,2,1,32.44
24,Male,108.5,1.86,186,169,55,0.92,861.0,Yoga,28.2,1.9,2,1,31.36
52,Male,84.6,1.74,160,143,67,1.66,1106.0,Cardio,13.8,3.1,5,3,27.94
53,Female,68.1,1.56,160,145,54,0.64,526.0,Strength,31.0,2.6,2,1,27.98
57,Male,61.9,1.93,195,149,56,1.2,963.0,Strength,20.9,2.8,4,3,16.62
49,Male,88.8,1.54,160,128,68,1.67,901.0,Cardio,12.0,3.7,3,2,37.44
24,Male,86.9,1.9,182,122,57,1.79,1310.0,Strength,13.4,3.7,5,2,24.07
27,Male,87.4,1.97,163,159,57,1.84,1479.0,Cardio,10.0,3.7,5,3,22.52
54,Male,86.0,1.67,167,140,55,1.64,1190.0,Cardio,13.9,3.7,3,3,30.84
43,Female,54.0,1.68,192,145,52,1.7,1110.0,Yoga,16.0,2.8,5,3,19.13
18,Female,60.5,1.8,184,135,55,1.66,960.0,HIIT,30.7,2.1,3,2,18.67
43,Male,51.6,1.64,199,122,72,0.91,607.0,HIIT,19.9,2.9,2,1,19.19
42,Male,49.5,1.76,160,149,61,1.02,943.0,Yoga,27.8,2.2,3,2,15.98
18,Female,62.6,1.56,188,136,74,1.3,788.0,Cardio,30.3,2.4,3,2,25.72
45,Male,87.2,1.81,179,154,71,2.0,1317.0,Strength,11.8,3.4,5,3,26.62
25,Female,59.4,1.62,197,123,50,1.79,1095.0,HIIT,18.9,2.6,5,3,22.63
29,Female,65.8,1.64,172,128,57,0.91,680.0,Cardio,32.8,2.8,4,2,24.46
40,Male,74.5,1.84,186,127,59,0.96,859.0,Yoga,26.0,3.0,5,1,22.0
33,Male,79.9,1.7,177,125,57,1.21,1020.0,HIIT,27.5,2.8,4,2,27.65
49,Female,72.2,1.57,160,137,61,0.73,459.0,Strength,28.9,2.6,3,1,29.29
23,Female,45.0,1.69,189,148,69,0.96,702.0,HIIT,30.5,2.7,2,1,15.76
59,Male,101.6,1.68,173,168,63,1.27,1077.0,Cardio,24.2,3.4,4,1,36.0
52,Male,55.9,1.97,183,133,66,1.36,686.0,Yoga,31.2,3.2,3,2,14.4
59,Female,70.9,1.56,169,144,69,1.43,934.0,HIIT,31.8,1.8,5,2,29.13
36,Male,92.5,1.6,167,161,74,1.34,1162.0,Cardio,24.5,3.0,4,2,36.13
23,Male,125.3,1.83,195,169,54,0.87,547.0,Yoga,21.5,3.5,2,1,37.42
41,Male,84.1,1.92,194,165,50,1.68,1454.0,Yoga,13.8,2.8,4,2,22.81
49,Female,54.7,1.54,186,142,63,1.38,980.0,Cardio,24.5,2.1,2,1,23.06
59,Male,125.7,1.73,192,126,62,1.41,854.0,Yoga,25.2,3.7,2,1,42.0
46,Male,84.0,1.83,189,159,53,1.07,993.0,HIIT,24.3,2.6,4,2,25.08
52,Male,127.6,1.66,179,168,53,1.02,916.0,Cardio,21.6,2.7,4,2,46.31
56,Female,66.0,1.53,193,138,50,1.44,767.0,Cardio,26.0,2.6,5,3,28.19
26,Male,77.4,1.72,171,130,71,1.03,621.0,Yoga,25.4,1.9,2,1,26.16
40,Female,68.3,1.78,184,126,52,1.47,841.0,Strength,27.2,2.3,5,1,21.56
49,Female,44.6,1.64,180,120,57,1.49,746.0,HIIT,35.0,1.5,2,1,16.58
39,Male,77.3,1.77,184,133,56,1.24,955.0,HIIT,24.8,1.9,5,1,24.67
40,Female,60.4,1.53,193,145,74,1.92,1340.0,Cardio,19.4,2.9,5,3,25.8
45,Male,47.5,1.8,174,158,61,1.51,1099.0,Cardio,28.0,3.4,5,1,14.66
52,Male,129.9,1.69,193,150,62,0.58,521.0,Yoga,21.5,3.0,4,2,45.48
43,Male,66.3,1.73,183,139,56,1.4,827.0,HIIT,28.4,3.5,3,1,22.15
21,Male,60.5,1.83,160,135,67,0.72,491.0,Strength,21.3,2.3,2,2,18.07
24,Male,62.3,1.75,184,154,59,1.14,1037.0,Strength,24.6,3.3,2,3,20.34
53,Male,86.4,1.91,188,162,74,2.0,1446.0,Yoga,15.6,3.4,5,2,23.68
36,Male,57.9,1.97,176,146,53,1.32,1003.0,Cardio,25.8,3.4,4,1,14.92
22,Female,66.2,1.59,199,136,57,1.93,1314.0,Yoga,20.4,2.6,4,2,26.19
26,Male,121.6,2.0,175,158,60,1.21,1024.0,Cardio,28.7,3.0,3,2,30.4
24,Male,118.6,1.73,183,154,70,1.08,721.0,Cardio,28.3,3.3,4,2,39.63
59,Female,40.8,1.79,199,166,68,1.27,853.0,Cardio,31.2,1.7,3,3,12.73
35,Female,54.8,1.66,160,163,74,1.09,888.0,Strength,24.1,1.7,3,1,19.89
38,Female,54.5,1.58,198,136,74,1.59,964.0,HIIT,29.1,1.9,2,2,21.83
18,Male,86.6,1.95,161,145,74,1.62,1338.0,HIIT,12.2,3.3,4,3,22.77
28,Male,118.1,1.93,174,131,64,0.52,455.0,Yoga,23.9,3.1,2,1,31.71
44,Female,57.7,1.84,181,169,62,1.88,1524.0,Yoga,18.2,2.6,3,3,17.04
51,Male,69.7,1.74,160,169,59,1.44,1163.0,HIIT,33.2,2.7,4,1,23.02
59,Male,84.8,1.81,169,145,51,1.79,1046.0,HIIT,10.0,3.6,3,2,25.88
42,Female,55.0,1.66,196,148,51,1.07,713.0,Yoga,33.6,2.5,2,2,19.96
29,Male,67.2,1.71,193,147,62,0.98,572.0,HIIT,30.2,3.3,2,1,22.98
42,Female,55.6,1.59,172,142,60,0.53,364.0,Yoga,33.9,1.9,3,1,21.99
27,Male,88.2,1.83,182,126,69,1.34,1027.0,Yoga,10.0,3.7,3,3,26.34
32,Female,56.5,1.84,197,125,65,0.78,397.0,Yoga,33.1,2.6,2,2,16.69
35,Male,102.0,1.64,182,137,73,0.9,765.0,HIIT,27.3,3.5,2,1,37.92
22,Male,60.9,1.77,161,154,61,0.9,1154.0,Strength,25.1,3.2,5,3,19.44
27,Female,60.7,1.54,199,132,63,1.37,840.0,Yoga,27.0,2.1,4,1,25.59
31,Male,61.1,1.8,172,150,74,1.53,1122.0,Yoga,27.4,3.0,2,2,18.86
42,Female,75.1,1.73,192,169,56,1.38,998.0,HIIT,28.7,2.4,4,2,25.09
25,Male,107.2,1.83,194,126,58,1.3,849.0,HIIT,30.2,2.9,3,2,32.01
24,Male,49.6,2.0,169,134,55,0.75,546.0,HIIT,23.0,2.7,2,1,12.4
31,Male,110.0,1.72,185,126,70,1.18,807.0,HIIT,25.6,1.9,3,1,37.18
42,Male,109.3,1.68,184,131,66,0.93,491.0,Strength,24.7,2.2,2,1,38.73
51,Female,68.2,1.54,160,140,59,0.86,382.0,Strength,28.2,2.8,2,1,28.76
45,Female,58.7,1.7,182,149,60,1.68,1119.0,Cardio,18.1,2.5,3,2,20.31
58,Female,65.8,1.52,177,135,64,0.88,489.0,HIIT,27.1,1.9,2,1,28.48
18,Male,61.0,1.82,163,120,54,0.72,665.0,Strength,25.8,2.8,3,2,18.42
33,Male,76.7,1.81,184,124,57,1.24,907.0,Yoga,27.6,2.9,4,1,23.41
48,Female,65.7,1.72,161,138,60,1.05,622.0,Yoga,35.0,1.7,4,1,22.21
18,Male,88.5,1.85,175,136,61,1.61,1228.0,Cardio,12.6,3.7,5,2,25.86
51,Male,116.7,2.0,184,127,68,1.04,646.0,Yoga,27.1,3.7,3,1,29.18
37,Female,76.2,1.65,187,136,53,0.54,342.0,HIIT,30.8,3.5,2,2,27.99
25,Female,68.6,1.77,172,169,66,0.88,931.0,Cardio,27.3,1.5,4,2,21.9
57,Female,53.5,1.84,191,151,67,1.57,1048.0,HIIT,13.7,3.2,4,2,15.8
32,Male,125.9,1.69,179,144,74,1.44,842.0,Cardio,20.6,1.9,3,1,44.08
55,Female,54.9,1.6,171,144,71,1.24,886.0,HIIT,27.9,1.8,3,1,21.45
40,Male,72.2,1.8,192,123,60,1.34,916.0,Yoga,25.6,3.2,4,2,22.28
45,Male,85.8,1.78,168,124,52,1.68,1276.0,HIIT,15.6,3.7,3,2,27.08
30,Male,89.4,1.73,199,125,59,1.0,719.0,Yoga,28.1,3.3,4,2,29.87
45,Male,69.3,1.66,190,148,72,0.68,638.0,Yoga,25.7,3.7,2,1,25.15
51,Female,72.0,1.63,168,168,72,0.59,337.0,Strength,25.9,1.5,2,2,27.1
24,Male,79.1,1.8,177,129,55,1.48,1053.0,Cardio,10.3,3.4,3,2,24.41
48,Female,43.8,1.67,169,137,60,0.66,487.0,Strength,26.4,2.1,2,1,15.71
41,Male,72.4,1.63,160,132,50,0.97,764.0,Strength,24.1,3.7,4,2,27.25
57,Male,88.0,1.84,190,155,72,1.43,1195.0,Yoga,28.9,3.7,2,2,25.99
55,Male,53.4,1.96,171,131,69,1.02,673.0,Strength,23.7,3.1,3,3,13.9
52,Female,57.9,1.54,197,126,50,1.66,1083.0,Yoga,19.9,2.9,5,2,24.41
59,Female,40.0,1.79,199,162,71,1.32,863.0,Cardio,31.4,2.8,5,2,12.48
37,Female,40.0,1.65,176,142,67,0.99,759.0,Yoga,31.5,1.5,3,2,14.69
25,Male,62.0,1.56,167,148,74,1.32,1049.0,Yoga,23.3,1.8,2,3,25.48
25,Female,62.4,1.66,198,151,51,0.63,618.0,Strength,33.1,1.5,2,2,22.64
42,Male,81.9,1.92,179,158,70,2.0,1490.0,Cardio,11.9,2.8,5,3,22.22
46,Male,67.2,1.81,181,137,62,1.06,714.0,Yoga,24.8,2.6,3,1,20.51
58,Female,60.7,1.62,182,160,74,1.14,688.0,Cardio,28.7,2.0,3,2,23.13
29,Female,84.9,1.58,183,149,62,1.09,743.0,Cardio,28.7,2.6,3,2,34.01
47,Female,46.7,1.66,170,161,69,1.28,850.0,Strength,30.8,2.7,4,2,16.95
45,Female,44.4,1.61,160,145,59,1.55,1025.0,Cardio,35.0,1.7,2,3,17.13
18,Male,104.2,1.69,199,156,74,0.8,813.0,Cardio,22.8,2.4,2,1,36.48
51,Male,100.1,1.64,167,131,51,1.23,827.0,Strength,22.7,3.7,5,3,37.22
49,Male,70.3,1.97,164,135,70,0.82,729.0,Strength,25.1,2.8,3,1,18.11
54,Male,84.4,1.7,194,163,72,1.54,1125.0,Yoga,30.6,3.3,2,2,29.2
52,Male,124.6,1.94,170,134,74,0.62,306.0,Strength,28.4,3.4,3,2,33.11
47,Male,91.1,1.63,171,141,63,0.72,539.0,Strength,28.6,3.2,2,1,34.29
47,Male,82.9,1.99,186,136,66,1.59,1067.0,Yoga,21.1,2.1,2,3,20.93
45,Female,46.7,1.54,171,129,67,1.24,651.0,HIIT,30.9,1.5,4,3,19.69
18,Male,77.5,1.91,196,141,59,1.57,1391.0,Yoga,11.7,3.3,3,2,21.24
21,Female,73.2,1.57,188,162,56,1.23,1091.0,Yoga,27.9,2.3,4,3,29.7
23,Female,62.2,1.68,199,166,67,1.01,785.0,Cardio,31.1,2.1,3,1,22.04
34,Male,106.7,1.92,179,167,60,0.53,417.0,Cardio,24.1,3.4,2,1,28.94
22,Male,65.1,1.83,189,144,50,1.25,1063.0,HIIT,24.2,2.9,4,2,19.44
22,Male,112.5,1.95,169,140,54,1.27,842.0,HIIT,20.9,2.7,3,2,29.59
43,Male,66.3,1.98,174,162,70,1.38,1201.0,Strength,27.3,2.8,5,1,16.91
48,Male,57.7,2.0,187,163,64,0.93,812.0,HIIT,26.7,2.8,2,1,14.42
31,Male,83.9,1.99,186,131,50,1.79,1139.0,Strength,10.0,3.4,4,2,21.19
22,Female,61.1,1.78,174,169,60,1.3,852.0,HIIT,28.4,2.0,3,1,19.28
47,Male,84.1,1.71,172,120,74,0.95,534.0,Cardio,21.5,2.8,2,1,28.76
29,Male,123.3,1.83,194,144,62,1.12,861.0,HIIT,28.6,2.5,2,2,36.82
44,Male,43.5,1.94,171,160,64,1.16,1069.0,Cardio,27.5,2.1,3,3,11.56
27,Female,59.9,1.67,187,169,71,1.49,1231.0,Cardio,18.1,2.7,4,3,21.48
54,Male,123.4,1.89,193,128,67,0.74,673.0,Yoga,22.5,2.1,3,3,34.55
20,Male,86.9,1.76,190,166,71,1.39,1155.0,Cardio,24.2,3.3,2,1,28.05
50,Female,69.1,1.67,186,129,51,1.33,782.0,HIIT,30.9,1.5,2,1,24.78
51,Male,82.6,1.87,199,139,68,1.12,814.0,Yoga,25.4,3.0,2,2,23.62
55,Female,77.7,1.63,183,152,50,1.06,628.0,Strength,30.7,2.4,3,1,29.24
37,Male,57.0,1.73,199,161,63,1.15,1190.0,Strength,21.6,3.7,4,1,19.05
31,Male,86.0,1.72,199,125,63,1.25,717.0,Yoga,27.3,2.9,2,2,29.07
42,Male,109.6,1.8,173,155,66,1.25,1038.0,Cardio,27.2,2.0,2,1,33.83
19,Male,129.9,1.92,185,168,69,1.32,1275.0,Strength,23.1,3.1,5,3,35.24
43,Female,54.1,1.62,188,153,51,1.21,663.0,Yoga,33.7,2.4,2,1,20.61
46,Male,94.0,1.98,179,149,54,0.98,701.0,Cardio,26.0,3.7,3,3,23.98
57,Male,106.9,1.88,197,157,56,1.48,1132.0,Yoga,26.5,2.1,4,2,30.25
26,Male,74.3,1.59,198,135,71,0.96,700.0,HIIT,23.1,3.0,2,1,29.39
20,Female,57.7,1.66,197,155,70,1.26,1066.0,Cardio,31.6,2.8,3,1,20.94
23,Male,118.9,1.74,169,132,58,1.28,933.0,Yoga,26.0,2.8,4,3,39.27
56,Male,92.1,1.67,190,158,66,1.04,751.0,Yoga,24.2,3.4,4,2,33.02
25,Female,56.9,1.73,168,131,65,1.03,640.0,Yoga,31.3,2.0,4,2,19.01
20,Male,88.5,1.81,165,123,58,1.45,1072.0,HIIT,22.2,2.5,2,2,27.01
41,Female,57.4,1.8,175,156,69,1.99,1427.0,Yoga,20.0,2.7,5,3,17.72
40,Male,92.3,1.67,187,159,51,1.22,1075.0,Strength,15.7,2.7,5,2,33.1
29,Female,78.1,1.85,177,153,55,1.34,977.0,Yoga,24.8,1.5,5,3,22.82
44,Female,55.9,1.67,160,135,62,1.86,1163.0,Cardio,14.6,2.2,5,3,20.04
43,Female,57.0,1.71,186,146,53,1.04,857.0,Yoga,35.0,2.4,3,2,19.49
33,Female,53.3,1.54,179,128,54,0.92,639.0,Cardio,30.7,2.5,3,1,22.47
58,Female,70.8,1.66,196,160,61,0.85,638.0,Cardio,27.8,2.3,4,1,25.69
37,Male,43.7,1.66,199,169,67,1.37,866.0,Strength,21.3,2.2,3,3,15.86
45,Male,69.2,1.58,160,139,54,0.97,784.0,Strength,25.6,3.7,3,3,27.72
32,Male,74.1,1.74,160,126,68,1.13,817.0,Strength,26.3,2.2,3,1,24.47
52,Female,52.7,1.82,196,137,57,1.53,931.0,Strength,17.4,2.7,4,3,15.91
23,Male,80.3,1.83,191,151,72,1.48,1443.0,Cardio,14.3,3.4,3,3,23.98
29,Male,47.1,1.88,195,150,50,1.44,1134.0,Cardio,26.4,3.3,4,3,13.33
48,Female,62.4,1.67,171,133,67,1.64,987.0,Cardio,13.3,2.8,3,2,22.37
38,Female,40.0,1.73,199,166,51,0.78,495.0,Cardio,30.1,2.9,3,1,13.36
41,Female,71.9,1.64,178,143,68,1.21,688.0,Yoga,26.9,2.0,5,2,26.73
49,Male,85.0,1.89,172,155,67,1.33,1146.0,Yoga,25.9,2.9,2,1,23.8
44,Male,74.6,1.8,172,135,52,1.38,1003.0,Strength,29.6,3.6,4,1,23.02
48,Male,45.4,1.77,199,153,74,1.15,1182.0,Strength,26.3,3.0,2,1,14.49
52,Male,111.7,1.62,184,160,70,0.98,1079.0,Cardio,23.4,2.8,4,2,42.56
29,Male,89.9,1.89,174,137,63,1.73,1156.0,Cardio,10.0,3.6,5,3,25.17
55,Male,51.2,1.66,195,125,56,1.37,900.0,Cardio,27.5,2.7,2,2,18.58
18,Female,79.9,1.75,161,150,61,1.38,954.0,Strength,31.2,2.0,5,3,26.09
59,Male,86.3,1.65,199,120,59,1.34,1062.0,Strength,21.6,3.2,4,2,31.7
34,Female,66.7,1.63,179,145,64,1.79,1324.0,Yoga,22.1,2.3,5,3,25.1
